TrackID_1,TrackID_2,TrackID_3,TrackID_4,TrackID_5,TrackID_6,TrackID_7,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
60,,,,,,,30-Aug-2017 03:41:13,30-Aug-2017 03:43:33,30-Aug-2017 03:42:36,7499.61223601421,-1424.32207604885,7496.98031057321,-1433.96950930714,7499.61223601421,-1424.32207604885,17.6732778451669,-152.645341076729,7494.34838513222,-1443.61694256542,7491.71645969123,-1453.26437582371,7496.98031057321,-1433.96950930714,17.6731035006706,-152.645390692512,600,590,600,580,570,590
41,,,,,,,30-Aug-2017 03:38:04,30-Aug-2017 03:41:35,30-Aug-2017 03:40:28,6918.16095530431,-934.001356355282,6915.52902986332,-943.648789613567,6920.7928807453,-924.353923096997,17.6777082836354,-152.650821695718,6910.26517898133,-962.943656130136,6907.63325354034,-972.591089388421,6912.89710442233,-953.296222871851,17.677446766891,-152.650896119394,920,910,930,890,880,900
39,47,50,,,,,30-Aug-2017 03:36:54,30-Aug-2017 03:39:21,14-Jul-1916 00:00:00,7243.62168132953,-6.9763751303237,7206.77472515564,-142.04044074631,7283.10056294442,137.735123743947,17.6860846931427,-152.647753981716,7256.78130853449,41.2607911610999,7188.3512470687,-209.572473554303,7319.94751911831,272.799189359933,17.6865205543832,-152.647629942256,1900,1760,2050,1950,1690,2190
55,63,76,,,,,30-Aug-2017 03:39:47,30-Aug-2017 03:45:00,30-Aug-2017 03:42:36,7804.90670709324,-419.237360251932,7799.64285621125,-438.532226768501,7810.17055797522,-399.942493735362,17.6823595865865,-152.642463444963,7811.92221491053,-431.516718951209,7801.39451314656,-470.106451984348,7822.4499166745,-392.92698591807,17.6822486327945,-152.642397318485,1650,1630,1670,1640,1600,1680
54,67,,,,,,30-Aug-2017 03:40:13,30-Aug-2017 03:42:10,30-Aug-2017 03:41:56,7385.63021415434,-968.243027316358,7375.10251239037,-1006.8327603495,7396.1579159183,-929.653294283219,17.677398882849,-152.646415443669,7388.26213959533,-958.595594058074,7369.83866150838,-1026.12762686607,7404.05369224128,-900.710994508365,17.6774860550971,-152.646390635777,1010,970,1050,1020,950,1080
69,79,84,,,,,30-Aug-2017 03:42:08,30-Aug-2017 03:47:23,30-Aug-2017 03:44:51,8449.54195853906,-449.984597418451,8441.64618221609,-478.926897193305,8454.80580942105,-430.689730901882,17.6820817607944,-152.636387269164,8448.66169003338,-491.206255892582,8440.7659137104,-520.148555667437,8456.55746635636,-462.263956117728,17.6817092902581,-152.636395566362,1790,1760,1810,1750,1720,1780
73,80,81,92,,,,30-Aug-2017 03:42:44,30-Aug-2017 03:48:08,30-Aug-2017 03:45:52,8687.21559604951,-566.651825175671,8679.31981972653,-595.594124950525,8695.11137237248,-537.709525400817,17.6810275794125,-152.634147015003,8703.87853712508,-581.56310931594,8695.98276080211,-610.505409090794,8714.40623888905,-542.973376282801,17.6808928440766,-152.633989954155,1740,1710,1770,1730,1700,1770
91,93,95,96,,,,30-Aug-2017 03:45:12,30-Aug-2017 03:50:40,30-Aug-2017 03:46:26,9180.15048103195,-203.588195535706,9164.358928386,-261.472795085414,9198.57395911889,-136.056162727713,17.6843081486536,-152.629500730128,9198.58283919495,-22.0386205636046,9169.63165934404,-128.160386404736,9227.53401904587,84.0831452775278,17.6859485937512,-152.629326991183,2220,2160,2290,2400,2290,2510
83,97,107,109,,,,30-Aug-2017 03:44:15,30-Aug-2017 03:55:26,30-Aug-2017 03:55:12,12987.8273079868,4520.82681390951,12893.0779921111,4173.51921661126,13090.4724001855,4897.07671098261,17.7269970034344,-152.593610490282,13084.3282807978,4836.56018599191,12905.3573508103,4180.53472442855,13242.2438072573,5415.406181489,17.7298499060781,-152.592700895478,7780,7420,8170,8110,7430,8710
51,56,,,,,,30-Aug-2017 03:39:02,30-Aug-2017 03:40:08,30-Aug-2017 03:39:42,6863.81518992946,-525.288085484588,6829.60015919656,-650.704717842289,6908.55792242632,-361.281720093747,17.6814013337659,-152.651333945744,6866.44711537045,-515.640652226303,6826.96823375557,-660.352151100574,6916.4536987493,-332.339420318893,17.681488506014,-152.651309137852,1300,1170,1470,1310,1160,1500
61,89,,,,,,30-Aug-2017 03:41:05,30-Aug-2017 03:45:08,30-Aug-2017 03:42:55,8580.44444368024,2385.53379246793,8477.79935148154,2009.28389539483,8701.51301396588,2829.31572234903,17.7077029292422,-152.635153414033,8586.58856306791,2446.05031745863,8415.51340940342,1818.96715567012,8768.19141849636,3111.72321228028,17.7082497442748,-152.635095501052,4560,4170,5020,4620,3970,5310
